Query,Title,Author,Publisher,Publised Year,Categories,Distinc Amount,Average,Sentiment,Percentile
5,You're So Beautiful,['Eileen Fitzgerald'],Macmillan,1997,['Fiction'],,,0.32587,0.31363949999999996
5,"The Autumn of the Gun (Trail of the Gunfighter, No.3)",['Ralph Compton'],Berkley,1996,['Fiction'],,,0.417539,0.31363949999999996
5,Highland Barbarian (HH 41),['Jennifer Ashley'],Penguin,2013,['Fiction'],,,0.57,0.31363949999999996
5,Cathouse,['Dean Ing'],,1990,['Fiction'],,,0.41905,0.31363949999999996
5,Telling Lies and Getting Paid: More Gambling Stories (Gambling Theories Methods),['Michael Konik'],Huntington Press Inc,2013,['Fiction'],,,0.3410842105263157,0.31363949999999996
5,"Tall Tales and Short Stories, Vol. II",['Emma Kalson'],Escaped Ink Press,2019,['Fiction'],,,0.36944,0.31363949999999996
5,Capitol Affair (Arabesque),['Angela Winters'],Harlequin Kimani,2005,['Fiction'],,,0.328735,0.31363949999999996
5,The Summer of Sara Sue,['Sara Sue Hoklotubbe'],University of Arizona Press,2018,['Fiction'],,,0.3375,0.31363949999999996
5,"One Tree, The: Book Two of The 2nd Chronicles of Thomas Covenant",['Stephen R. Donaldson'],Del Rey,2012,['Fiction'],,,0.56667,0.31363949999999996
5,Portrait of a Woman,['Susan Winkler'],She Writes Press,2014,['Fiction'],,,0.354125,0.31363949999999996
5,Sisterchicks Say Ooh La La! (Sisterchicks Series #5),['Robin Jones Gunn'],Multnomah,2009,['Fiction'],,,0.38807200000000003,0.31363949999999996
5,Clay Allison: Legend of Cimarron,['John A. Truett'],Sunstone Press,2000,['Fiction'],,,0.34819,0.31363949999999996
5,Best of A.E.Van Vogt,['A. E. van Vogt'],Macmillan,2008,['Fiction'],,,0.33889,0.31363949999999996
5,Elleander Morning,"['Yulsman, Jerry']",Courier Dover Publications,2015,['Fiction'],,,0.33162714285714284,0.31363949999999996
5,Love For Lydia,['Josie Silver'],Ballantine Books,2020,['Fiction'],,,0.3338116666666666,0.31363949999999996
5,Couching at the door,['Dorothy Kathleen Broster'],Ash Tree Press,2001,['Fiction'],,,0.3940825,0.31363949999999996
5,Sweet Enemy Mine,['Ana Leigh'],Leisure Books,1991,['Fiction'],,,0.33331000000000005,0.31363949999999996
5,Cemetery Silk (Paisley Sterling Mysteries),['E. Joan Sims'],Wildside Press LLC,2012,['Fiction'],,,0.3593466666666667,0.31363949999999996
5,On Eagles Wings,['Ruth Dalton'],Xulon Press,2001,['Fiction'],,,0.625,0.31363949999999996
5,Fire of Heaven Trilogy,['Bill Myers'],Zondervan Publishing Company,2001,['Fiction'],,,0.3741427272727273,0.31363949999999996
5,The Solitary Twist: A Nell Fury Mystery,['Elizabeth Pincus'],Spinsters Ink Books,1993,['Fiction'],,,0.33714,0.31363949999999996
5,Baby Magnet (Romance Ser.),['TS Layne'],Shady Layne Media,2022,['Fiction'],,,0.31978,0.31363949999999996
5,The Regent,['Arnold Bennett'],Good Press,2019,['Fiction'],,,0.528655,0.31363949999999996
5,Mango Hill,['Patricia Shaw'],Headline,2011,['Fiction'],,,0.35104,0.31363949999999996
5,The Calling of Emily Evans (Women of the West #1) (Janette Oke Classics for Girls),['Janette Oke'],Bethany House,2006,['Fiction'],,,0.320870207253886,0.31363949999999996
5,"Her Best Friend's Baby (Maitland Maternity, Book 9)",['Vicki Lewis Thompson'],Silhouette,2010,['Fiction'],,,0.41236,0.31363949999999996
5,The Well at the End of the World,['William Morris'],e-artnow,2019,['Fiction'],,,0.4313633333333334,0.31363949999999996
5,Lakeview Legends,['Gordon G. Johnson'],iUniverse,2001,['Fiction'],,,0.378635,0.31363949999999996
5,Ishi's Journey: From the Center to the Edge of the World : A Historical Novel About the Last Wild Indian in North America,['James A. Freeman'],Naturegraph Pub,1992,['Fiction'],,,0.34617000000000003,0.31363949999999996
5,"Pulptime: Being a singular adventure of Sherlock Holmes, H.P. Lovecraft, and the Kalem Club, as if narrated by Frank Belknap Long, Jr",['Peter H. Cannon'],W Paul Ganley Pub,1985,['Fiction'],,,0.36019,0.31363949999999996
5,The Pregnant Tycoon: Ready for Baby (Harlequin Romance),['Kim Lawrence'],Harlequin,2010,['Fiction'],,,0.3975,0.31363949999999996
5,Every Marriage Is a Fixer-Upper: A Do-It-Yourselfer's Guide to Bringing Out the Best in Your Relationship,['Lauren Forsythe'],Penguin,2022,['Fiction'],,,0.36909833333333336,0.31363949999999996
5,McKettrick's Choice (McKettrick Cowboys Trilogy #3),['Linda Lael Miller'],Simon and Schuster,2004,['Fiction'],,,0.32234705882352943,0.31363949999999996
5,Coromandel Sea Change: A Novel,['Rumer Godden'],Open Road Media,2016,['Fiction'],,,0.34026666666666666,0.31363949999999996
5,Union Pacific,['Zane Grey'],Skyhorse,2015,['Fiction'],,,0.4359375,0.31363949999999996
5,Pearl (Dakotah Treasures #2),['Lauraine Snelling'],Bethany House,2004,['Fiction'],,,0.3468145945945947,0.31363949999999996
5,The life and adventures of Santa Claus,[' L. Frank Baum'],BEYOND BOOKS HUB,2021,['Fiction'],,,0.37832538461538456,0.31363949999999996
5,The Masked Driver: The Masked Driver and the Heroes of the American Highways,['David Russell'],iUniverse,2001,['Fiction'],,,0.42468,0.31363949999999996
5,M&M;'s (R) Around the World: An Unauthorized Collector's Guide,['Peng Shepherd'],HarperCollins,2018,['Fiction'],,,0.705,0.31363949999999996
5,The Book of the Greyhound,['C. S. Forester'],Penguin Books,2020,['Fiction'],,,0.41878666666666664,0.31363949999999996
5,Forever After (Arabesque),['Bette Ford'],Kensington Books,2000,['Fiction'],,,0.33595647058823525,0.31363949999999996
5,"Undaunted Spirit (Westward Dreams, Book 5)",['Jane Peart'],Zondervan,2009,['Fiction'],,,0.36545,0.31363949999999996
5,"Il Pentamerone;: Or, The tale of tales,","['Giovanni Batiste Basile', 'Richard Burton']",,2002,['Fiction'],,,0.43167,0.31363949999999996
5,Be Safe,['Tom McAllister'],Liveright Publishing,2018,['Fiction'],,,0.3268083333333333,0.31363949999999996
5,The Emperor's New Clothes (Creative Short Stories),['Hans Christian Andersen'],Lindhardt og Ringhof,2020,['Fiction'],,,0.33899866666666667,0.31363949999999996
5,"Saga: Best New Writings on Mythology, Vol2",['Jonathan Young'],,1999,['Fiction'],,,0.4822,0.31363949999999996
5,Hornets' Nest,['Patricia Daniels Cornwell'],Penguin,1998,['Fiction'],,,0.32014,0.31363949999999996
5,HOLIDAY FOR INSPECTOR WEST - A Roger West Mystery,['John Creasey'],House of Stratus,2014,['Fiction'],,,0.33391,0.31363949999999996
5,The Ice People,['Maggie Gee'],Saqi,2012,['Fiction'],,,0.31961100000000003,0.31363949999999996
5,Piped Voices,['Kevin Martin'],AuthorHouse,2001,['Fiction'],,,0.36905,0.31363949999999996
5,Ghost Stories of Venice,['Alberto Toso Fei'],,2002,['Fiction'],,,0.6,0.31363949999999996
5,"Show Me (Harlequin Presents, No 200)",['Lynne Graham'],Harlequin,2014,['Fiction'],,,0.33437,0.31363949999999996
5,Deep Sleep,['Steven Konkoly'],Thomas & Mercer,2022,['Fiction'],,,0.35,0.31363949999999996
5,Night over the Solomons (G K Hall Large Print Book Series),"[""Louis L'Amour""]",G K Hall & Company,1988,['Fiction'],,,0.46266,0.31363949999999996
5,SHOULDER THE SKY.,['Anne Perry'],"Random House Digital, Inc.",2005,['Fiction'],,,0.6268199999999999,0.31363949999999996
5,Taken By A Texan (The Keepers Of Texas) (Desire),['Lass Small'],Harlequin Books,1998,['Fiction'],,,0.33208,0.31363949999999996
5,The Tale of Digby,"['Timothy Lee Bonnette, Jr.']",Publishamerica Incorporated,2002,['Fiction'],,,0.33733,0.31363949999999996
5,The Bloodsword Saga: The Trilogy,['James Elliott McCall'],"Lulu Press, Inc",2017,['Fiction'],,,0.58056,0.31363949999999996
5,THE VOYAGERS.,['Michael Walsh'],"Lulu Press, Inc",2014,['Fiction'],,,0.49449999999999994,0.31363949999999996
5,"The Steinbeck Centennial Collection: The Grapes of Wrath, Of Mice and Men, East of Eden, The Pearl, Cannery Row, Travels With Charley, In Search of America (Boxed Set)",['John Steinbeck'],Penguin Books,2002,['Fiction'],,,0.4300273684210526,0.31363949999999996
5,No One Left To Burn,['Ronald Willoughby'],iUniverse,2001,['Fiction'],,,0.47383,0.31363949999999996
5,The Dying of the Light,['Robert Goolrick'],WPG Uitgevers BE - Algemeen,2014,['Fiction'],,,0.39219,0.31363949999999996
5,"The caravan passes: With Book 2, Full turn",['Gerard de Marigny'],JarRyJorNo Publishing,2011,['Fiction'],,,0.38352,0.31363949999999996
5,'Tis The Season: The Choice\First Fruits\A New Year; A New Beginning (Arabesque),"['Donna Hill', 'Rochelle Alers', 'Candice Poarch']",Harlequin Kimani,2001,['Fiction'],,,0.5375000000000001,0.31363949999999996
5,A Circuit Rider's Wife (Brown Thrasher Books),['Corra Harris'],University of Georgia Press,1998,['Fiction'],,,0.3766966666666667,0.31363949999999996
5,Shock Lines,['Warren Newton Beath'],Zebra Books,1993,['Fiction'],,,0.365,0.31363949999999996
5,"Land of the Shadow (The Appomattox Saga, Book 4)",['Gilbert Morris'],Tyndale House Pub,1993,['Fiction'],,,0.34936,0.31363949999999996
5,Another Mother: A Novel,"['Lisa Unger', 'Drost-Plegt Tracey']",Manteau,2017,['Fiction'],,,0.45714,0.31363949999999996
5,William Faulkner: The Sound and the Fury and As I Lay Dying,['William Faulkner'],Vintage Books,2005,['Fiction'],,,0.39372,0.31363949999999996
5,Hurry Home (Nicola Tatiana King Selection),['Ann Scott Knight'],Nicola Tatiana King Selection,1999,['Fiction'],,,0.3846233333333334,0.31363949999999996
5,Minnesota Hot Dish (Atkinson Designs- ATK-902),['Yvonne Franssen'],Futuro Uitgevers,2019,['Fiction'],,,0.45833500000000005,0.31363949999999996
5,Uncovering the Rockwell B-1B Lancer (No. 22),['Anne Gracie'],Penguin,2005,['Fiction'],,,0.37962999999999997,0.31363949999999996
5,Mystery Lover (Harlequin Larger Print Intrigue),['Alice Sharpe'],Harlequin Books,2009,['Fiction'],,,0.5,0.31363949999999996
5,The Millionaire's Marriage (Wedlocked) (Harlequin Presents #2220),['Catherine Spencer'],Harlequin,2011,['Fiction'],,,0.40208,0.31363949999999996
5,McAfee County: A Chronicle,"['Mark S. Steadman, Jr.']",,1978,['Fiction'],,,0.60619,0.31363949999999996
5,Bewitching Lady,['Margaret Summerville'],Signet,1997,['Fiction'],,,0.56875,0.31363949999999996
5,Bellini Bride (A Mediterranean Marriage) (Harlequin Presents),"['Betty Neels', 'Catherine George', 'Marion Lennox']",Harlequin Books,2001,['Fiction'],,,0.32012999999999997,0.31363949999999996
5,Art and Ardor,['Cynthia Ozick'],Plume,1984,['Fiction'],,,0.32858,0.31363949999999996
5,A boy's ride,['Gulielma Zollinger'],1st World Publishing,2005,['Fiction'],,,0.32143,0.31363949999999996
5,When Perfect Aint Possible,['Suzette D. Harrison'],Kensington Books,2003,['Fiction'],,,0.326259,0.31363949999999996
5,Village Affairs (The Fairacre Series #13),['Miss Read'],Hachette UK,2008,['Fiction'],,,0.40356000000000003,0.31363949999999996
5,Soul Mates (Arabesque),['Bridget Anderson'],Pinnacle Books,1997,['Fiction'],,,0.332498,0.31363949999999996
5,The Last Trip Home,['Dennis Childs'],Dorrance Publishing,2015,['Fiction'],,,0.41012000000000004,0.31363949999999996
5,No Time Like Tomorrow.,['Nadine Gordimer'],"Farrar, Straus and Giroux",2012,['Fiction'],,,0.33970500000000003,0.31363949999999996
5,Merely Married,['Patricia Coughlin'],Bantam,1998,['Fiction'],,,0.32825275,0.31363949999999996
5,Practical Mind Reading,['William Walker Atkinson'],Good Press,2019,['Fiction'],,,0.377085,0.31363949999999996
5,Baby You'Re Mine (Bundles Of Joy) (Silhouette Romance),['Lindsay Longford'],Harlequin,2011,['Fiction'],,,0.365,0.31363949999999996
5,Across the Tides,['Patti Callahan Henry'],Penguin,2007,['Fiction'],,,0.33059,0.31363949999999996
5,Lovin' Mrs. Jones,['Edward Dean Arnold'],Pearlstone Pub Incorporated,2003,['Fiction'],,,0.3213164406779661,0.31363949999999996
5,A Wedding For All Seasons,"['Caroline Linden', 'Katharine Ashe', 'Maya Rodale', 'Miranda Neville']",The Lady Authors,2021,['Fiction'],,,0.55508,0.31363949999999996
5,Book of the Dragontooth: An Ancient Manuscript on the Secret History of the Dragon and the Unicorn,['Michael Green'],Running Press Book Publishers,1996,['Fiction'],,,0.40103,0.31363949999999996
5,Broken Circle: A Peter Cooper/Josie McGuire Mystery,['P.D. Lawrence'],AuthorHouse,2005,['Fiction'],,,0.32639,0.31363949999999996
5,Love Beyond Reason,['Sandra Brown'],Hachette UK,2014,['Fiction'],,,0.36193699999999995,0.31363949999999996
5,Joshua The Shepherd,['Joseph Girzone'],Simon and Schuster,1996,['Fiction'],,,0.43714,0.31363949999999996
5,Les Piliers De La Terre (Le Livre de Poche) (French Edition),['Ken Follett'],Boekerij,2017,['Fiction'],,,0.34625,0.31363949999999996
5,Happy New Year Darling,['Margaret St. George'],Harlequin Books,1992,['Fiction'],,,0.38595625,0.31363949999999996
5,Valley of Silent Men,['James Oliver Curwood'],BoD – Books on Demand,2018,['Fiction'],,,0.37847,0.31363949999999996
5,Wanted: Cowboy,['Stina Lindenblatt'],Stina Lindenblatt,2018,['Fiction'],,,0.5178925,0.31363949999999996
5,Ben Retallick,['E. V. Thompson'],Hachette UK,2012,['Fiction'],,,0.64,0.31363949999999996
5,Everything and More,['Jacqueline Briskin'],Penguin,2015,['Fiction'],,,0.5,0.31363949999999996
5,Hello Ms. President,"['CREATESPACE', 'Devin Jeanel']",Booksurge Llc,2003,['Fiction'],,,0.3896808333333333,0.31363949999999996
5,The Gentle Rebel (The House of Winslow #4),['Gilbert Morris'],Baker Books,2004,['Fiction'],,,0.316,0.31363949999999996
5,Strange doings;,['James B. Hendryx'],"Steeger Properties, LLC",2019,['Fiction'],,,0.34643,0.31363949999999996
5,The Royal Palaces of Spain,['Albert Frederick Calvert'],DigiCat,2022,['Fiction'],,,0.43672,0.31363949999999996
5,"Friction, Volume 3: Best Gay Erotic Fiction","['John Erich', 'Austin Foxxe']",Alyson Publications,2000,['Fiction'],,,0.31510499999999997,0.31363949999999996
5,Horsegirl (Ace Fantasy Special),['Constance Ash'],,1988,['Fiction'],,,0.4,0.31363949999999996
5,Riverside Currents: A Collection of Poetry and Stories,['Riverside Writers'],iUniverse,2001,['Fiction'],,,0.38148,0.31363949999999996
5,Gods and Heroes,['Gustav Schwab'],Pantheon,2011,['Fiction'],,,0.46824666666666664,0.31363949999999996
5,"Dakar, a Wolf's Adventure",['Louis Dorfman'],,2003,['Fiction'],,,0.3245,0.31363949999999996
5,Adam's Bride (Harlequin Presents #263),['Susanne James'],Harlequin Treasury-Harlequin Presents 90s,2009,['Fiction'],,,0.5375,0.31363949999999996
5,Skin Deep: Real-Life Lesbian Sex Stories,['Nicole Foster'],Alyson Publications,2000,['Fiction'],,,0.46403249999999996,0.31363949999999996
5,Command Force (Don Pendleton's Mack Bolan : Stony Man),['Don Pendleton'],Gold Eagle,2000,['Fiction'],,,0.328435,0.31363949999999996
5,The Sea Of Tears,['Nani Power'],Counterpoint Press,2009,['Fiction'],,,0.3679275,0.31363949999999996
5,Demons Of Eden (Deathlands),['James Axler'],Gold Eagle,1997,['Fiction'],,,0.34727,0.31363949999999996
5,Gooberz - Another Kind Of Love Story,['Linda Goodman'],Hampton Roads Publishing Company Incorporated,1997,['Fiction'],,,0.57576,0.31363949999999996
5,Venice Sketchbook,['Rhys Bowen'],Lake Union Publishing,2021,['Fiction'],,,0.405195,0.31363949999999996
5,The Secret of the Lighthouse,['Santa Montefiore'],Simon and Schuster,2015,['Fiction'],,,0.56667,0.31363949999999996
5,Wild Card (Harper Monogram),['Nancy Hutchinson'],Harpercollins,1994,['Fiction'],,,0.52917,0.31363949999999996
5,Tales from the Sunroom: An Anthology of Inspirational Stories,['Gail Cauble Gurley'],Cottage Garden Pub,2001,['Fiction'],,,0.35265500000000005,0.31363949999999996
5,The Nicest Guy in America (Arabesque),['Gail A. McFarland'],Pinnacle Books,1997,['Fiction'],,,0.3400466666666666,0.31363949999999996
5,Oblivion,['Peter Abrahams'],Harper Collins,2009,['Fiction'],,,0.40357,0.31363949999999996
5,The Hoosier School-Master,"['Eggleston Edward Eggleston', 'Edward Eggleston']",Applewood Books,2010,['Fiction'],,,0.625,0.31363949999999996
5,Haynes Ford Windstar Mini-Van (95-01) Manual,['Isa Maron'],Overamstel Uitgevers,2014,['Fiction'],,,0.39999999999999997,0.31363949999999996
5,Tales of the American West: The Best of Spur Award-Winning Authors,['Richard S. Wheeler'],Signet,2001,['Fiction'],,,0.39091,0.31363949999999996
5,Queen Lucia: Make Way for Lucia,['E. F. Benson'],e-artnow,2017,['Fiction'],,,0.55,0.31363949999999996
5,A Gown of Spanish Lace (Women of the West #11),['Janette Oke'],Baker Books,2006,['Fiction'],,,0.31659574999999995,0.31363949999999996
5,The City of Women,['David R. Gillham'],Overamstel Uitgevers,2012,['Fiction'],,,0.375355,0.31363949999999996
5,Munich & The Bavarian Alps (Eyewitness Travel Guides),['Robert Harris'],Knopf Publishing Group,2018,['Fiction'],,,0.32266500000000004,0.31363949999999996
5,Just So Stories [Children's Classics Library],['Rudyard Kipling'],Pan Macmillan,2016,['Fiction'],,,0.32267888888888885,0.31363949999999996
5,"Starting With """"I"""": Personal Essays By Teenagers (Turtleback School & Library Binding Edition)",['Anita Diamant'],De Fontein Romans & Spanning,2015,['Fiction'],,,0.37074,0.31363949999999996
5,Colder Than Ice,['Maggie Shayne'],MIRA,2016,['Fiction'],,,0.3230475,0.31363949999999996
5,Scarred,['Thomas Enger'],Simon and Schuster,2014,['Fiction'],,,0.432395,0.31363949999999996
5,"The California Trail (Trail Drive, No. 5)",['Ralph Compton'],St. Martin's Paperbacks,2007,['Fiction'],,,0.359125,0.31363949999999996
5,Stories of Georgia,['Joel Chandler Harris'],BoD – Books on Demand,2020,['Fiction'],,,0.5125,0.31363949999999996
5,The borzoi,['Paul Batista'],Oceanview Publishing,2016,['Fiction'],,,0.4375,0.31363949999999996
5,Of Cats and Kings,['Beverly Sommers'],Harlequin Treasury-Harlequin American Romance 90s,1987,['Fiction'],,,0.35535,0.31363949999999996
5,Triangular Reflections,['Paul E. Morin'],Publishamerica Incorporated,2001,['Fiction'],,,0.357484,0.31363949999999996
5,The Terrorizers,['Donald Hamilton'],"Titan Books (US, CA)",2015,['Fiction'],,,0.38553666666666664,0.31363949999999996
5,Chaka,['Thomas Mofolo'],Waveland Press,2013,['Fiction'],,,0.403595,0.31363949999999996
5,Carrot Top,['Holly Day'],JMS Books LLC,2021,['Fiction'],,,0.3394216666666667,0.31363949999999996
5,Ranch of Stallions,['Ellis Leigh'],,2018,['Fiction'],,,0.368218,0.31363949999999996
5,The SPIRIT GATE,['Kate Elliott'],Hachette UK,2010,['Fiction'],,,0.33006,0.31363949999999996
5,Mommy And The Policeman Next Door (Harlequin Yours Truly),['Marie Ferrarella'],Harlequin,2011,['Fiction'],,,0.45,0.31363949999999996
5,Precision Kill (Don Pendleton),['Don Pendleton'],Gold Eagle,1996,['Fiction'],,,0.55,0.31363949999999996
5,Just One More Story,['Mitch Albom'],Lindhardt og Ringhof,2021,['Fiction'],,,0.33878,0.31363949999999996
5,Forbidden friendship,['Mike Groft'],"Covenant Books, Inc.",2022,['Fiction'],,,0.544,0.31363949999999996
5,Sudden Death,['Álvaro Enrigue'],Random House,2016,['Fiction'],,,0.31706166666666663,0.31363949999999996
5,"At Wolfe's Door: The Nero Wolfe Novels of Rex Stout (Milford Series, Popular Writers of Today)",['J. Kenneth Van Dover'],Millefleurs,1991,['Fiction'],,,0.39598500000000003,0.31363949999999996
